timestamp,frame_number,group_id,magic_number,x,y,0,1,2,3,4,5,6,7
35112160917,387,10,23,6,3,127,128,140,127,128,126,131,149
35209368417,388,10,23,6,3,128,127,127,128,127,127,130,149
35209389042,388,10,23,6,1,128,127,127,127,127,128,128,128
35378673959,390,10,23,6,4,130,127,128,124,148,131,127,127
35446891750,391,10,23,6,4,128,127,128,127,132,121,118,127
35547457167,392,10,23,6,2,127,127,128,127,130,128,128,128
35712113167,394,10,23,6,3,126,127,127,131,127,127,130,134
35712134959,394,10,23,5,4,126,128,127,126,127,127,127,136
35812420834,395,10,23,5,4,129,128,127,129,127,127,130,152
35877437209,396,10,23,6,4,129,127,128,127,127,132,127,127
35877456417,396,10,23,6,2,128,127,127,127,130,128,128,128
35975799625,397,10,23,6,3,126,127,127,131,127,128,127,129
36145668084,399,10,23,5,4,129,128,127,126,123,124,135,152
36145694292,399,10,23,4,4,127,140,138,127,128,127,128,128
36212702500,400,10,23,4,4,125,120,124,124,128,127,131,130
36312567500,401,10,23,6,2,127,127,127,127,130,128,128,128
36312586542,401,10,23,6,4,129,127,128,127,127,128,127,127
36312592334,401,10,23,4,4,127,128,127,125,128,124,138,128
36378282417,402,10,23,4,4,127,128,127,127,128,127,148,128
36479133584,403,10,23,6,3,126,127,127,131,127,128,127,128
36479170084,403,10,23,5,4,127,128,127,127,126,127,134,126
36743599375,406,10,23,6,4,129,127,128,127,127,128,127,127
36743621459,406,10,23,4,4,130,125,127,126,128,127,149,131
36811725875,407,10,23,3,4,138,132,127,128,128,127,127,127
36811748625,407,10,23,3,4,116,131,127,128,128,127,131,140
36811755125,407,10,23,6,3,126,127,127,131,127,128,127,128
36911843959,408,10,23,5,4,127,128,127,126,126,127,128,129
36911862292,408,10,23,3,4,128,135,127,128,128,127,139,123
36974827334,409,10,23,4,4,127,128,127,127,128,127,133,128
37051351917,410,10,23,3,4,128,137,127,128,128,127,136,127
37051376917,410,10,23,2,4,133,143,127,127,127,127,128,128
37144359875,411,10,23,3,4,128,129,127,128,128,127,139,127
37310427084,413,10,23,5,4,129,128,127,127,126,127,127,129
37310445667,413,10,23,3,4,128,126,127,128,128,127,134,127
37412113834,414,10,23,4,4,127,128,127,127,128,127,128,128
37478475000,415,10,23,2,4,136,144,127,117,145,129,128,128
37580149917,416,10,23,2,4,139,147,127,122,121,133,128,128
37677535542,417,10,23,2,4,142,143,127,124,129,142,128,128
37677555417,417,10,23,5,4,129,128,127,127,127,127,127,129
37744800875,418,10,23,3,4,128,128,127,128,128,127,127,127
37850721792,419,10,23,2,4,140,120,127,127,130,148,128,128
37850742292,419,10,23,4,4,127,128,127,127,128,127,128,128
37850749875,419,10,23,2,4,122,128,127,127,130,151,128,130
38009156542,421,10,23,1,4,128,128,141,128,129,128,127,128
38075488000,422,10,23,2,4,127,130,127,127,130,148,125,128
38075508584,422,10,23,1,4,128,128,127,132,128,128,127,128
38179015500,423,10,23,3,4,128,128,127,128,128,127,127,127
38243633042,424,10,23,1,4,128,128,130,140,127,128,127,128
38243654959,424,10,23,4,4,127,128,127,127,128,127,128,128
38243661417,424,10,23,1,3,137,128,127,128,128,127,127,128
38344463375,425,10,23,2,4,127,128,127,127,127,121,128,128
38344483292,425,10,23,2,3,127,128,127,127,128,128,130,130
38577781834,428,10,23,2,4,128,130,128,128,128,128,127,127
38577803875,428,10,23,3,4,127,127,128,127,127,128,128,128
38688456084,429,10,23,1,4,127,127,126,140,128,127,128,127
38688474375,429,10,23,1,3,142,128,135,127,127,128,128,127
38777296750,430,10,23,1,3,147,128,128,127,127,128,128,127
38847437125,431,10,23,2,3,127,128,127,129,128,125,127,127
38847458625,431,10,23,1,4,127,127,126,128,128,127,128,127
38944502292,432,10,23,1,3,135,128,128,127,127,128,128,127
38944523334,432,10,23,2,4,128,130,128,128,128,126,127,127
39004720625,433,10,23,1,3,124,128,130,130,127,128,128,127
39004743417,433,10,23,2,2,129,128,128,127,127,128,134,133
39109845334,434,10,23,1,3,127,127,129,139,127,128,128,127
39178873917,435,10,23,2,3,127,128,127,129,131,131,127,127
39178894084,435,10,23,2,2,129,128,128,127,127,129,137,136
39278421917,436,10,23,1,4,127,127,126,128,129,127,128,127
39278444750,436,10,23,1,3,127,127,128,124,127,128,128,127
39278452000,436,10,23,1,2,125,128,149,131,127,128,128,127
39345704125,437,10,23,2,2,129,128,128,127,125,130,140,138
39345726417,437,10,23,2,4,128,127,128,128,128,126,127,127
39445715125,438,10,23,1,2,126,128,116,127,127,128,128,127
39445739167,438,10,23,2,2,129,128,128,127,125,127,147,142
39613470500,440,10,23,2,3,127,128,127,129,128,128,127,127
39613495417,440,10,23,1,3,127,128,127,127,127,128,128,127
39679525292,441,10,23,1,4,127,127,126,128,128,127,128,127
39778810250,442,10,23,2,2,129,128,128,127,125,130,131,125
39778834000,442,10,23,2,4,128,127,128,128,128,126,127,127
40044118125,445,10,23,1,2,128,128,126,127,127,128,128,127
40044137334,445,10,23,2,1,140,132,128,127,129,131,153,128
40044143084,445,10,23,1,4,127,127,126,128,128,127,128,127
40044148042,445,10,23,1,3,127,129,126,127,127,128,128,127
40108060042,446,10,23,2,1,134,160,127,127,129,131,146,122
40108080250,446,10,23,2,2,129,128,128,127,128,127,128,127
40212722459,447,10,23,2,1,140,152,128,127,129,140,111,130
40278923417,448,10,23,2,1,138,150,127,127,135,125,119,128
40378690292,449,10,23,2,1,139,141,131,134,127,127,129,130
40378711042,449,10,23,1,2,128,128,128,127,127,128,128,127
40446157250,450,10,23,1,3,127,128,126,127,127,128,128,127
40545309000,451,10,23,2,2,129,128,128,127,126,128,128,127
40612616042,452,10,23,2,1,140,142,141,135,128,128,130,127
40789256750,454,10,23,1,2,128,128,128,127,127,128,128,127
40878833625,455,10,23,2,1,129,127,144,135,128,128,128,127
40977335125,456,10,23,2,2,129,128,128,127,126,127,128,127
40977359792,456,10,23,2,1,128,143,136,131,128,128,129,127
41142174125,458,10,23,2,1,128,140,128,129,128,128,129,127
41142197167,458,10,23,3,1,127,127,127,128,130,154,128,127
41314994959,460,10,23,3,1,127,127,127,128,129,127,129,127
41480199167,462,10,23,3,2,128,127,127,127,140,127,128,127
41480228250,462,10,23,2,1,131,148,129,127,128,128,128,127
41480235542,462,10,23,3,1,128,128,128,127,127,129,126,121
41545776542,463,10,23,3,2,128,128,127,127,111,124,150,135
41645377334,464,10,23,3,2,128,127,127,127,127,127,128,127
41812219250,466,10,23,3,2,128,127,127,127,128,127,135,140
41911920667,467,10,23,2,1,121,124,127,128,127,127,127,128
41911941750,467,10,23,3,1,128,128,128,127,128,128,127,130
42076175459,469,10,23,2,3,128,127,129,148,127,127,128,128
42142923875,470,10,23,2,2,122,117,124,128,128,126,127,128
42245205334,471,10,23,3,2,128,127,127,127,128,127,134,141
42245294834,471,10,23,2,3,131,146,116,121,127,127,128,128
42245304209,471,10,23,3,3,127,128,127,128,138,129,127,128
42317029959,472,10,23,3,1,128,128,128,127,127,129,128,128
42317048125,472,10,23,2,1,126,131,127,128,127,127,127,128
42412223792,473,10,23,2,3,131,130,122,128,127,127,128,128
42412243500,473,10,23,3,2,128,127,127,127,128,127,128,134
42412249250,473,10,23,2,3,141,138,125,128,127,127,128,128
42480419709,474,10,23,3,3,127,128,127,128,149,136,127,128
42578800292,475,10,23,3,2,128,127,127,127,128,127,128,127
42578819000,475,10,23,2,3,141,142,126,128,127,127,128,128
42578826125,475,10,23,2,2,128,127,127,128,128,126,127,128
42578832125,475,10,23,3,3,127,128,127,128,120,138,127,128
42646073917,476,10,23,2,3,143,144,127,128,127,127,128,128
42646095500,476,10,23,3,3,127,128,127,128,126,122,131,128
42745559084,477,10,23,2,1,126,131,127,127,128,127,127,128
42745579209,477,10,23,3,1,128,128,128,127,128,128,129,127
42822125625,478,10,23,3,4,128,128,127,128,126,147,128,127
42911597959,479,10,23,3,2,128,127,127,127,128,127,128,128
42911619834,479,10,23,3,4,128,128,127,128,126,123,136,127
42911627250,479,10,23,2,4,127,134,127,130,127,127,128,128
42911633375,479,10,23,2,2,128,127,127,128,128,127,127,128
42911639292,479,10,23,2,3,146,136,128,128,127,127,128,128
43012034917,480,10,23,2,4,127,140,126,130,127,127,128,128
43074035000,481,10,23,3,3,127,128,127,128,126,127,127,128
43074054125,481,10,23,2,1,126,131,127,128,127,127,127,128
43074060334,481,10,23,3,4,128,128,127,128,128,129,142,127
43176509667,482,10,23,2,3,140,127,128,128,127,127,128,128
43245554584,483,10,23,3,2,128,127,127,127,128,127,128,128
43245573875,483,10,23,2,3,128,127,128,128,127,127,128,128
43347819667,484,10,23,2,2,128,127,127,128,128,126,127,128
43410392875,485,10,23,2,4,127,143,124,127,127,127,128,128
43509466667,486,10,23,3,3,127,128,127,128,126,127,127,128
43509487750,486,10,23,3,4,128,128,127,128,131,130,142,127
43578678209,487,10,23,3,4,128,128,127,128,139,134,139,127
43679361959,488,10,23,2,3,128,130,128,125,127,127,128,128
43679383875,488,10,23,3,2,128,127,127,127,128,127,128,128
43679391334,488,10,23,3,4,128,128,127,128,143,136,132,127
43744683334,489,10,23,2,4,127,146,127,127,127,127,128,128
43844467584,490,10,23,2,4,127,128,127,127,127,127,128,128
43844488750,490,10,23,3,4,128,128,127,128,146,139,127,127
43943418584,491,10,23,3,3,127,128,127,128,126,127,127,131
44007166875,492,10,23,3,4,128,128,127,128,145,136,127,127
44007183542,492,10,23,2,3,132,142,128,128,127,127,128,128
44113800750,493,10,23,2,3,128,121,136,133,127,127,128,128
44179358500,494,10,23,3,3,127,128,127,128,126,127,130,137
44281459375,495,10,23,2,4,127,128,127,127,127,127,128,128
44281487500,495,10,23,2,3,128,127,139,132,127,127,128,128
44281494250,495,10,23,3,3,127,128,127,128,126,127,130,139
44281499667,495,10,23,3,4,128,128,127,128,128,127,127,127
44342933042,496,10,23,2,3,128,130,140,141,127,127,128,128
44342970375,496,10,23,3,3,127,128,127,128,126,127,134,127
44612812375,499,10,23,3,2,127,128,128,128,127,128,130,143
44612843167,499,10,23,3,3,127,128,127,128,134,121,126,128
44612851167,499,10,23,2,4,127,128,127,127,127,127,128,128
44679189334,500,10,23,3,2,127,128,128,128,131,137,122,125
44778075625,501,10,23,3,4,128,128,127,128,128,127,127,127
44778099000,501,10,23,2,3,127,127,138,143,128,128,127,127
44778104834,501,10,23,3,2,127,128,128,128,131,135,127,128
44881257750,502,10,23,2,2,141,128,128,127,129,127,128,127
44881293417,502,10,23,2,3,127,126,125,131,128,128,127,127
44945430917,503,10,23,3,2,127,128,128,128,145,139,127,128
44945456250,503,10,23,2,2,125,133,128,127,129,128,128,127
45045284334,504,10,23,3,3,128,127,128,127,127,128,128,127
45045311000,504,10,23,2,4,128,127,128,128,128,128,127,127
45111825875,505,10,23,3,4,127,127,128,127,127,128,128,128
45211271667,506,10,23,2,2,127,128,123,124,128,127,128,127
45211295917,506,10,23,3,2,127,128,128,128,146,137,127,127
45277841125,507,10,23,2,3,127,126,128,128,128,128,127,127
45379445625,508,10,23,2,1,127,136,141,127,128,128,128,127
45379474750,508,10,23,3,3,128,127,128,127,127,128,128,127
45447184000,509,10,23,3,2,127,128,128,128,141,131,127,128
45447208584,509,10,23,3,2,127,128,128,128,123,124,127,127
45545895875,510,10,23,3,4,127,127,128,127,127,128,128,128
45545919875,510,10,23,2,2,127,128,127,129,129,128,128,127
